pnum,qualitative,concave,noChange,accuracy,RT
5,0,1,0,1,0.50672
5,0,0,1,1,0.46653
5,0,1,0,0,0.50652
5,1,0,0,0,0.35977
5,0,0,1,0,1.1331
5,0,0,1,1,0.43989
5,1,0,0,1,0.62645
5,0,0,1,1,0.3734
5,0,0,1,1,0.48014
5,0,0,1,1,0.78662
5,1,0,0,0,0.75972
5,0,0,1,1,0.5465
5,1,1,0,1,0.4802
5,0,0,1,1,0.69308
5,0,0,1,1,0.51993
5,0,0,0,1,0.53317
5,0,0,1,1,0.65326
5,0,0,1,0,0.57314
5,0,0,1,1,0.42672
5,0,0,1,1,0.74672
5,1,1,0,1,0.51983
5,0,0,1,1,0.47997
5,0,0,1,1,0.69308
5,0,0,1,1,0.61313
5,1,0,0,1,0.51983
5,0,0,1,1,0.31995
5,0,0,1,1,0.69307
5,0,0,0,0,0.66644
5,0,0,0,0,0.79961
5,0,0,1,1,0.31994
5,0,0,1,1,0.43988
5,0,1,0,1,0.45321
5,1,0,0,1,0.70641
5,1,1,0,1,0.71973
5,0,0,0,1,0.58652
5,0,0,1,1,0.47986
5,1,0,0,1,0.82634
5,0,0,1,1,0.50653
5,1,1,0,1,0.73306
5,0,0,1,1,0.54686
5,0,0,1,1,0.41323
5,0,0,1,1,0.47985
5,0,0,1,0,0.66643
5,0,0,1,1,0.98625
5,0,0,1,1,0.69307
5,0,1,0,1,0.46654
5,0,0,0,1,0.73305
5,1,0,0,0,0.44005
5,0,0,1,1,0.45321
5,0,1,0,1,0.48005
5,0,1,0,0,0.49319
5,0,1,0,1,0.51984
5,0,0,1,1,0.61313
5,0,0,1,1,0.47986
5,0,0,1,1,0.45353
5,0,0,1,1,0.62645
5,0,0,1,1,0.4533
5,0,0,1,1,0.5465
5,0,1,0,1,0.47965
5,1,0,0,1,0.54615
5,1,1,0,1,0.44011
5,0,1,0,1,0.51996
5,0,0,1,1,0.47985
5,1,1,0,1,0.53316
5,1,1,0,1,0.51994
5,0,0,1,1,0.53317
5,0,0,1,1,1.1728
5,1,1,0,0,0.47986
5,0,0,1,1,0.57339
5,0,0,0,1,0.81302
5,1,1,0,0,0.75971
5,0,0,1,1,0.47996
5,1,1,0,1,0.47986
5,0,0,0,1,0.43988
5,0,0,1,1,0.57327
5,0,1,0,1,0.51984
5,0,0,1,0,0.59979
5,0,0,1,1,0.39991
5,1,0,0,1,1.0532
5,1,0,0,1,0.61313
5,0,0,1,1,0.83938
5,1,0,0,0,0.49327
5,1,0,0,0,0.42656
5,1,1,0,1,1.1595
5,0,0,1,1,0.47986
5,1,1,0,1,1.4527
5,1,1,0,1,0.53317
5,1,0,0,0,0.48002
5,1,1,0,1,0.54649
5,0,0,0,0,1.2128
5,1,0,0,1,0.66642
5,0,0,1,1,0.41323
5,0,0,1,1,0.46654
5,1,1,0,0,0.54692
5,1,0,0,1,1.0662
5,0,0,1,1,0.38658
5,0,0,0,0,0.61342
5,0,0,0,1,0.64001
5,0,1,0,1,0.37327
5,0,0,1,1,0.4932
5,0,0,0,1,0.50651
5,0,0,1,1,1.0929
5,1,0,0,1,0.51984
5,0,0,0,0,0.58648
5,0,0,0,1,0.98626
5,0,1,0,1,0.45327
5,0,0,1,1,0.78636
5,0,1,0,1,0.73295
5,0,0,1,1,0.53338
5,0,0,1,1,0.46653
5,0,0,1,1,0.57287
5,1,1,0,1,0.34672
5,0,0,1,0,0.57316
5,0,0,1,1,0.3999
5,1,0,0,1,0.44
5,0,0,1,1,0.45335
5,0,0,1,0,0.57314
5,1,0,0,1,0.57314
5,0,0,1,1,0.61312
5,0,0,1,1,0.57314
5,0,0,1,1,0.50652
5,0,0,1,0,0.78628
5,0,0,1,1,0.4535
5,0,0,1,1,0.46654
5,1,0,0,1,0.53315
5,0,0,1,1,0.58648
5,0,1,0,1,0.54692
5,0,0,0,1,0.46654
5,0,0,1,1,0.78668
5,1,1,0,1,0.42634
5,0,0,0,1,0.50651
5,0,0,1,1,0.45321
5,0,1,0,1,0.43988
5,1,0,0,0,0.41344
5,1,1,0,1,0.78635
5,0,1,0,1,0.59979
5,1,0,0,1,0.45288
5,0,0,0,0,0.31986
5,0,1,0,1,0.38648
5,1,0,0,0,0.51984
5,0,0,1,1,0.3999
5,0,0,1,1,0.40021
5,0,0,1,1,0.71973
5,0,0,0,0,0.71973
5,0,0,1,1,0.54649
5,0,0,1,1,0.34659
5,1,0,0,0,0.62645
5,1,1,0,0,0.57305
5,0,0,1,1,0.34663
5,0,0,1,1,0.7064
5,1,0,0,0,0.70641
5,0,0,0,1,0.97256
5,0,1,0,1,0.7065
5,0,0,1,1,0.61312
5,0,0,1,1,0.38679
5,0,0,0,1,0.37347
5,1,1,0,1,0.46654
5,0,0,0,0,0.53317
5,1,0,0,0,0.53317
5,1,0,0,1,0.53317
5,0,0,1,1,0.63978
5,0,0,0,1,0.42656
5,0,0,1,1,0.86632
5,0,0,0,0,0.44003
5,0,0,1,1,0.38658
5,0,0,1,1,0.58647
5,1,1,0,1,0.58712
5,0,0,1,1,0.86622
5,0,0,1,1,0.97302
5,0,0,1,1,0.29347
5,1,1,0,0,0.57323
5,0,0,1,0,0.77303
5,0,1,0,1,0.41341
5,0,0,1,1,0.9062
5,1,1,0,0,0.53362
5,0,0,1,1,0.46653
5,1,0,0,1,1.8791
5,1,0,0,1,0.42656
5,0,0,1,1,0.3466
5,1,0,0,0,0.49319
5,1,0,0,1,0.6934
5,1,1,0,1,0.42656
5,1,1,0,0,0.49319
5,0,0,1,0,0.97325
5,0,1,0,1,0.56008
5,1,1,0,1,0.43988
5,1,1,0,1,0.79969
5,0,0,1,1,0.50641
5,0,0,1,1,0.48018
5,0,0,1,0,1.0532
5,0,0,1,1,0.42656
5,0,0,1,1,0.79969
5,1,0,0,1,0.74637
5,0,1,0,1,0.68006
5,0,0,1,1,0.44073
5,0,1,0,1,0.56003
5,1,0,0,1,0.46684
5,0,0,1,1,0.49355
5,0,0,1,1,0.41336
5,0,0,1,1,0.51984
5,0,0,0,1,0.41325
5,0,0,0,1,0.57315
5,0,0,1,1,0.74638
5,0,1,0,1,0.94628
5,0,0,1,0,0.49319
5,1,0,0,0,0.83966
5,0,1,0,1,0.41337
5,0,0,1,0,0.55981
5,0,0,1,0,0.69297
5,0,1,0,1,0.61346
5,1,0,0,1,0.53345
5,1,1,0,1,0.79994
5,1,1,0,1,0.42679
5,0,0,1,1,1.4395
5,0,0,1,1,0.49319
5,1,1,0,0,0.49319
5,0,0,1,1,0.46653
5,0,0,1,1,0.43988
5,0,0,1,0,1.0529
5,1,1,0,1,0.4531
5,0,0,1,1,0.58661
5,0,0,0,0,0.45342
5,0,0,0,0,0.41322
5,1,0,0,0,0.41352
5,0,0,1,1,0.41387
5,1,1,0,0,0.38658
5,0,0,1,0,0.65351
5,1,1,0,0,0.45321
5,0,0,1,1,0.49319
5,1,0,0,1,0.65309
5,0,1,0,1,0.67962
5,0,0,1,1,0.83967
5,0,0,1,1,0.4532
5,0,0,1,1,0.45382
5,1,0,0,0,0.47985
5,0,0,0,0,0.57283
5,0,0,1,1,0.37325
5,0,0,1,1,0.46653
5,1,0,0,0,0.94662
5,1,0,0,1,0.70649
5,0,0,1,1,0.85319
5,1,1,0,1,0.45354
5,0,0,1,1,0.54649
5,0,0,0,1,0.31995
5,0,0,1,1,0.54649
5,0,1,0,1,0.42669
5,1,0,0,1,0.64039
5,0,0,1,1,0.55982
5,0,0,0,1,0.57315
5,0,0,1,0,0.79989
5,1,0,0,0,0.47986
5,0,1,0,1,0.39991
5,0,0,1,1,0.40054
5,0,1,0,1,0.86632
5,0,0,1,1,0.60015
5,1,1,0,1,0.89296
5,1,1,0,0,0.62669
5,0,0,1,1,0.50651
5,1,0,0,1,0.54638
5,0,0,0,0,0.41324
5,0,1,0,1,0.54648
5,1,1,0,1,0.92001
5,0,1,0,1,0.85308
5,1,0,0,0,0.69307
5,0,1,0,1,0.41323
5,0,1,0,1,0.42644
5,1,1,0,1,0.46681
5,0,0,1,1,0.57348
5,0,0,1,1,0.49319
5,1,1,0,1,0.50636
5,0,0,1,1,0.5465
5,0,0,1,1,0.47987
5,0,0,0,1,0.65334
5,0,0,1,1,0.4532
5,0,0,1,0,0.47987
5,0,0,1,0,0.91959
5,0,0,1,1,0.39991
5,0,1,0,1,0.35996
5,1,0,0,0,0.54649
5,1,1,0,0,0.54675
5,0,0,1,1,0.56002
5,0,1,0,1,0.50651
5,1,0,0,0,0.43988
5,1,1,0,1,0.49319
5,1,1,0,1,0.43988
5,0,0,1,1,0.39991
5,0,1,0,1,0.48045
5,0,0,1,0,0.9596
5,0,1,0,1,0.50652
5,0,0,1,1,0.54677
5,1,1,0,1,1.1991
5,0,0,1,0,0.57332
5,0,1,0,1,0.49348
5,0,0,1,1,0.46652
5,0,0,0,1,0.57314
5,0,0,1,1,0.35992
5,0,0,1,1,0.45321
5,0,0,1,1,0.45347
5,0,0,1,1,0.51984
5,0,0,1,1,0.41323
5,0,0,1,1,0.50651
5,1,0,0,0,0.5196
5,0,0,1,1,0.42668
5,1,0,0,1,0.85334
5,0,0,1,0,0.83965
5,0,1,0,1,0.3999
5,0,0,1,1,0.38717
5,0,0,1,1,0.41323
5,0,0,0,1,0.53316
5,0,0,1,1,0.47986
5,0,0,1,1,0.45321
5,1,0,0,1,0.59979
5,0,0,1,1,0.94627
5,0,1,0,1,0.61312
5,0,0,1,1,0.3999
5,0,0,0,1,1.0394
5,0,0,1,1,0.42656
5,1,1,0,1,0.58656
5,0,0,1,1,0.42656
5,0,0,0,0,0.74638
5,0,0,1,1,0.50619
5,0,0,0,1,0.38658
5,0,0,1,1,0.29368
5,0,0,1,1,0.67976
5,1,0,0,1,0.58648
5,0,0,1,1,0.43988
5,0,0,1,1,0.50618
5,0,0,0,0,0.61312
5,0,0,0,0,0.38657
5,0,0,0,0,0.50664
5,1,0,0,0,0.37412
5,1,1,0,1,0.57334
5,0,0,1,1,0.61297
5,0,0,1,1,0.42657
5,0,0,0,0,0.54649
5,0,0,1,1,0.76003
5,0,0,1,1,0.41324
5,0,0,1,0,1.1595
5,0,1,0,1,0.50652
5,0,0,1,1,0.41324
5,0,0,1,1,0.53316
5,0,0,0,0,0.33341
5,0,0,1,1,0.54649
5,0,0,1,1,0.47986
5,0,0,1,1,0.6531
5,0,0,0,1,0.50651
5,1,0,0,0,0.83956
5,1,0,0,1,0.51983
5,0,0,1,1,0.45326
5,0,1,0,1,0.67975
5,0,1,0,1,0.49318
5,0,0,1,1,0.45321
5,0,1,0,1,0.42656
5,0,0,1,1,0.47987
5,0,0,0,1,0.63978
5,0,0,1,1,0.49318
5,0,0,1,1,0.63977
5,1,1,0,1,0.71982
5,0,1,0,1,0.61312
5,0,0,1,0,0.57313
5,0,0,1,1,0.38661
5,0,0,1,1,0.37325
5,0,0,1,1,0.97319
5,1,1,0,1,0.67976
5,0,0,1,1,0.55982
5,0,0,1,1,0.43989
5,0,0,0,0,0.43964
5,0,0,1,1,0.61312
5,0,0,1,1,0.37325
5,0,0,1,1,0.34679
5,1,1,0,1,0.55982
5,1,0,0,1,0.63952
5,0,0,1,1,0.47986
5,0,0,1,1,0.62645
5,0,0,1,1,0.54649
5,1,0,0,0,0.77356
5,1,1,0,1,0.55982
5,0,1,0,1,0.37325
5,0,0,1,1,0.45342
5,1,0,0,0,0.51985
5,0,1,0,1,0.43988
5,0,0,1,1,0.38627
5,0,0,1,1,0.48023
5,0,1,0,1,0.45321
5,0,0,1,1,0.52024
5,0,0,1,1,0.42656
5,1,1,0,1,0.74677
5,0,0,1,1,0.61327
5,1,0,0,0,0.66675
5,0,1,0,1,0.65311
5,1,1,0,0,1.0929
5,0,0,0,1,0.4131
5,0,0,1,1,0.41323
5,0,0,1,0,1.0662
5,0,0,1,0,0.61352
5,1,1,0,1,0.5065
5,0,0,1,1,0.4532
5,0,0,1,1,0.62717
5,1,0,0,0,0.74638
5,0,0,1,1,0.47985
5,0,0,1,1,0.66632
5,0,0,1,1,0.38702
5,0,0,1,1,0.46622
5,0,0,0,1,1.1062
5,0,0,1,1,0.38658
6,0,0,1,0,1.2128
6,0,0,1,0,0.53319
6,0,0,1,0,0.81301
6,1,0,0,1,0.53318
6,1,1,0,1,0.57334
6,0,0,1,1,0.42658
6,1,0,0,1,0.47988
6,0,0,1,1,0.44008
6,0,0,1,1,0.90629
6,1,1,0,0,0.62666
6,0,0,1,1,0.46705
6,0,0,1,0,0.65311
6,0,0,0,1,0.38681
6,0,0,0,1,0.67974
6,0,0,1,1,0.45321
6,0,0,1,1,0.54649
6,0,0,1,1,0.46674
6,1,0,0,1,1.6925
6,0,0,1,1,0.49337
6,1,1,0,1,0.62622
6,0,0,1,0,0.54649
6,0,0,0,1,0.5998
6,0,0,1,0,0.55949
6,0,0,1,1,0.62645
6,0,0,1,1,0.49319
6,1,0,0,0,0.59985
6,0,0,1,1,1.1864
6,0,0,1,1,0.85299
6,0,0,1,1,0.55982
6,0,0,1,1,0.53316
6,0,0,1,1,0.5998
6,0,0,1,1,0.54669
6,0,1,0,1,0.85299
6,0,0,0,0,0.87986
6,0,0,1,1,0.51985
6,1,0,0,0,0.45348
6,0,0,1,1,0.42666
6,0,0,1,1,0.67975
6,0,0,0,1,0.70673
6,0,0,1,1,0.55981
6,1,1,0,0,1.1059
6,0,1,0,1,0.79973
6,1,0,0,1,0.54649
6,0,0,1,1,0.40013
6,1,0,0,0,0.66643
6,0,0,1,1,0.5334
6,0,0,0,1,0.5598
6,0,0,1,1,0.49321
6,0,0,0,1,0.57314
6,0,0,1,1,0.69307
6,0,0,1,1,0.54672
6,0,0,1,1,0.7064
6,1,1,0,1,0.5998
6,0,0,1,1,0.38658
6,0,0,1,1,0.42675
6,0,1,0,1,0.57314
6,0,0,1,1,0.58673
6,0,0,1,1,0.65311
6,1,0,0,1,0.58681
6,0,0,1,1,0.77336
6,0,1,0,1,0.74638
6,0,0,1,1,0.50669
6,0,0,1,1,0.69308
6,0,0,1,1,0.70641
6,0,1,0,0,0.57314
6,0,1,0,0,1.3058
6,1,0,0,0,0.65346
6,0,0,1,1,0.51984
6,0,1,0,1,2.1593
6,0,0,1,1,0.43988
6,0,0,1,1,0.55976
6,1,1,0,0,0.5998
6,0,0,1,0,0.49318
6,0,0,1,1,0.75993
6,0,0,0,1,0.51984
6,0,0,1,1,0.65288
6,0,0,1,1,1.506
6,0,0,1,1,0.37326
6,0,0,1,1,0.78615
6,0,0,1,1,0.5998
6,1,1,0,0,1.6925
6,0,0,0,1,0.61279
6,0,0,1,1,0.85299
6,0,0,0,1,0.95961
6,1,0,0,0,0.70626
6,1,1,0,1,0.5195
6,0,0,1,1,0.50651
6,0,0,1,1,1.226
6,0,0,1,1,0.71987
6,0,0,1,1,0.71973
6,1,0,0,0,0.62644
6,0,1,0,1,0.66656
6,0,0,0,1,0.46654
6,0,0,0,1,0.75971
6,1,1,0,1,0.57328
6,0,0,1,0,0.62644
6,0,0,1,1,0.51984
6,0,0,1,1,0.68002
6,0,0,1,1,0.77304
6,0,0,1,1,1.0928
6,1,1,0,1,0.67983
6,1,1,0,0,0.53345
6,0,0,0,0,0.59979
6,1,1,0,0,0.54663
6,0,0,1,1,0.57314
6,1,1,0,1,0.64001
6,0,0,1,0,0.70641
6,0,0,1,1,0.61339
6,0,0,1,1,0.75964
6,0,0,1,1,0.43989
6,0,0,1,0,0.53341
6,1,1,0,1,0.50651
6,0,1,0,1,0.74664
6,0,0,1,1,0.71987
6,0,0,1,1,1.0929
6,0,0,1,1,0.6531
6,0,0,0,1,0.5999
6,0,0,0,1,0.57314
6,0,0,0,1,0.41323
6,0,0,1,1,0.73305
6,0,0,0,0,0.67975
6,1,1,0,0,0.81325
6,0,1,0,0,0.85274
6,0,1,0,1,0.65311
6,1,0,0,0,0.67976
6,0,0,1,1,0.8396
6,0,0,1,1,0.57315
6,1,0,0,0,0.63977
6,0,0,1,1,0.7062
6,1,0,0,0,0.55982
6,1,1,0,1,0.51985
6,1,1,0,0,0.86631
6,0,0,1,1,0.66643
6,1,0,0,1,0.51985
6,0,0,1,1,0.62677
6,1,0,0,1,0.57307
6,0,0,1,1,0.79969
6,0,0,1,1,0.57314
6,1,0,0,1,0.74669
6,0,0,1,1,0.63977
6,0,0,1,1,0.53317
6,0,1,0,0,0.59954
6,0,0,1,0,0.74639
6,1,0,0,1,0.73305
6,0,0,1,1,0.57348
6,0,0,1,1,0.53317
6,1,0,0,1,0.67975
6,1,0,0,1,0.58647
6,1,1,0,0,0.49319
6,0,0,0,1,0.58647
6,0,0,1,0,0.59978
6,0,0,1,0,0.74656
6,1,0,0,1,0.50652
6,0,1,0,0,0.66664
6,1,1,0,1,0.61323
6,0,0,0,1,0.67975
6,0,0,1,1,1.0126
6,0,0,0,1,0.75987
6,0,0,1,0,0.5998
6,0,0,1,1,0.45323
6,0,0,1,1,0.8664
6,0,0,1,1,0.69308
6,0,1,0,0,0.57314
6,1,1,0,0,0.79933
6,1,1,0,1,0.43989
6,0,0,0,0,1.1195
6,0,0,1,1,0.42654
6,0,0,1,1,1.5459
6,0,1,0,1,0.55984
6,0,1,0,0,0.53317
6,1,1,0,0,0.81302
6,0,0,1,1,0.58647
6,0,0,1,1,0.69356
6,0,0,1,1,0.50653
6,0,0,1,1,0.58665
6,0,0,1,0,0.69352
6,0,0,1,1,0.71973
6,0,0,1,1,1.3194
6,0,0,1,1,0.71972
6,0,0,1,1,0.72
6,0,1,0,1,0.6531
6,0,0,1,1,0.57315
6,0,1,0,1,1.6659
6,0,0,1,1,0.45321
6,1,0,0,1,0.61312
6,1,1,0,0,2.4255
6,0,0,1,1,1.0129
6,0,0,1,1,0.63984
6,1,0,0,1,0.91985
6,0,0,1,1,0.50651
6,0,0,0,1,0.53284
6,1,0,0,1,0.62671
6,0,0,1,1,1.4926
6,0,0,1,1,0.66642
6,0,1,0,0,0.6531
6,0,1,0,0,0.57314
6,0,0,1,1,0.69307
6,0,0,1,1,0.62645
6,0,0,1,1,0.85319
6,0,0,1,1,0.74639
6,0,0,1,1,0.58646
6,1,0,0,0,0.65277
6,1,1,0,1,0.66643
6,0,1,0,0,0.70641
6,1,1,0,1,1.9191
6,0,0,1,1,0.61312
6,0,0,0,0,0.53351
6,0,0,1,1,0.75971
6,0,0,1,1,0.90628
6,1,0,0,0,0.93294
6,0,0,1,1,0.65334
6,0,0,1,1,0.55981
6,1,0,0,0,0.63977
6,1,0,0,0,0.77336
6,0,0,1,1,0.49319
6,1,1,0,1,0.54619
6,0,0,1,0,0.69334
6,0,0,1,1,0.9063
6,1,0,0,1,1.8261
6,0,0,1,1,0.61365
6,0,0,1,1,0.45374
6,0,0,1,0,0.58647
6,1,0,0,0,0.70641
6,1,1,0,1,2.9189
6,0,0,1,1,0.4532
6,0,1,0,1,0.55982
6,0,0,1,1,1.1991
6,1,1,0,0,0.67975
6,0,0,1,0,0.51985
6,0,0,1,1,0.53316
6,0,1,0,1,0.57314
6,0,0,1,1,0.50664
6,0,0,1,1,0.5203
6,0,0,0,0,0.54538
6,0,0,1,1,0.9596
6,0,1,0,1,0.68001
6,0,0,0,1,0.55981
6,1,1,0,1,0.49319
6,0,0,1,1,0.67975
6,0,0,0,1,0.51984
6,0,0,1,1,0.50651
6,1,0,0,1,1.466
6,0,0,1,1,0.58647
6,0,0,1,1,0.62645
6,0,1,0,1,2.1323
6,0,0,0,0,0.67975
6,0,0,1,0,0.73278
6,0,0,1,1,0.53316
6,0,0,1,1,0.62645
6,0,0,1,1,0.58615
6,0,0,1,1,0.59979
6,0,0,0,1,0.6531
6,0,0,1,1,0.60008
6,0,0,1,0,0.79949
6,0,0,1,1,0.46679
6,1,1,0,1,0.69309
6,1,0,0,0,0.79969
6,0,0,1,1,0.71972
6,0,0,1,1,0.64001
6,1,1,0,0,0.6531
6,1,0,0,0,1.3327
6,0,0,1,1,0.42656
6,0,0,1,1,0.64003
6,0,1,0,1,0.82604
6,0,0,0,0,1.3064
6,1,1,0,1,0.6401
6,1,0,0,0,0.5998
6,0,0,1,1,0.9596
6,1,0,0,1,1.4393
6,1,0,0,0,0.67988
6,0,0,0,0,1.466
6,0,0,1,1,0.51984
6,1,1,0,0,1.1861
6,0,0,0,1,1.0396
6,0,1,0,0,0.62666
6,1,0,0,1,0.53317
6,1,0,0,1,0.9596
6,0,1,0,1,0.51983
6,1,1,0,1,0.4934
6,0,0,0,1,0.56044
6,0,0,0,1,0.70658
6,0,0,1,1,0.72006
6,0,0,1,1,0.93295
6,0,0,1,1,0.97292
6,0,0,1,1,0.62626
6,0,0,1,1,1.2132
6,0,0,0,0,0.85299
6,1,0,0,1,0.81302
6,1,1,0,1,1.0662
6,1,1,0,0,0.75971
6,0,0,1,1,0.62644
6,1,0,0,1,0.47962
6,0,0,1,1,0.99957
6,0,0,1,1,0.41323
6,0,0,1,1,0.66642
6,0,0,1,0,0.81318
6,1,1,0,0,1.3728
6,0,0,1,1,1.0131
6,1,0,0,0,0.6001
6,0,0,1,1,0.66644
6,1,1,0,0,0.74627
6,1,0,0,1,0.57315
6,0,0,1,1,0.57315
6,1,1,0,1,1.1062
6,0,1,0,0,0.82633
6,0,0,1,1,0.69308
6,1,1,0,0,0.7597
6,0,0,0,0,0.81328
6,0,1,0,0,2.1722
6,0,0,1,1,1.1591
6,0,0,1,1,0.65308
6,0,0,0,0,0.49318
6,0,0,1,0,0.89297
6,1,0,0,0,2.8785
6,0,0,1,1,1.1061
6,0,1,0,1,1.0529
6,0,0,1,1,0.57315
6,0,0,1,1,0.66676
6,0,0,1,1,0.53316
6,0,0,1,0,0.69307
6,0,0,1,0,1.2927
6,0,0,1,0,0.50652
6,0,0,1,1,1.8391
6,0,1,0,1,0.63991
6,0,1,0,1,0.55981
6,0,0,1,0,0.53265
6,0,1,0,0,0.58647
6,1,1,0,0,0.47987
6,0,0,1,1,1.2256
6,0,0,1,1,0.69307
6,1,0,0,1,0.82634
6,1,1,0,1,0.58647
6,1,0,0,0,0.57376
6,0,1,0,1,0.66643
6,0,0,1,1,4.7443
6,0,0,1,1,0.52013
6,0,0,1,1,0.73307
6,0,0,1,1,0.49318
6,0,0,1,1,0.62645
6,1,0,0,1,0.54649
6,0,0,1,1,0.62645
6,0,1,0,1,1.0532
6,0,0,1,1,0.42685
6,1,1,0,0,0.7064
6,0,1,0,1,0.67975
6,0,0,1,1,0.54669
6,0,0,1,1,1.506
6,0,0,1,1,0.56047
6,0,0,1,1,0.57318
6,0,0,1,1,0.4532
6,1,1,0,1,0.45321
6,0,0,1,1,0.55982
6,1,1,0,1,0.97292
6,0,0,0,0,0.6531
6,0,0,0,0,0.62645
6,0,0,1,1,0.6531
6,0,0,1,1,0.52009
6,0,0,1,1,0.94647
6,1,1,0,1,0.95934
6,0,1,0,1,0.53317
6,0,0,0,0,0.55981
6,0,0,0,1,0.62666
6,0,1,0,1,0.61312
6,0,1,0,0,0.77285
6,0,0,1,1,0.66674
6,0,0,0,0,1.0795
6,0,0,1,1,0.6531
6,0,0,1,1,0.61312
6,1,0,0,1,0.98597
6,0,0,1,0,0.51984
6,1,0,0,0,1.1994
6,0,0,1,1,0.55981
6,0,0,0,0,0.50651
6,0,0,1,1,0.65321
6,0,1,0,1,1.2525
6,0,1,0,1,0.66641
6,0,0,1,1,0.77302
6,0,0,1,1,0.54649
6,1,0,0,1,0.62644
6,1,1,0,1,0.52044
6,0,0,1,1,0.47986
6,0,0,1,0,0.61311
6,0,0,1,1,0.61312
6,1,1,0,0,0.68007
6,1,0,0,0,0.85276
6,0,1,0,1,0.59959
6,0,0,1,1,0.62644
6,0,0,1,0,1.4127
6,0,0,1,1,0.93292
6,0,0,1,1,0.69308
6,0,0,1,1,1.2126
6,1,0,0,0,0.38685
6,0,1,0,1,0.61343
6,0,0,1,1,1.9457
6,0,0,0,1,0.6663
6,0,1,0,1,0.58667
6,1,1,0,0,0.55981
6,0,0,1,1,0.55982
6,0,0,0,0,1.1595
6,0,1,0,1,0.47987
6,0,0,0,0,0.68008
6,0,1,0,0,1.1462
6,0,0,1,1,0.99957
6,0,0,1,1,0.51984
6,0,0,1,1,0.45337
6,1,0,0,0,0.47986
6,0,0,0,1,0.55982
6,0,0,0,1,0.67975
6,0,0,1,1,4.7708
6,0,1,0,1,0.50671
6,1,1,0,1,0.73338
6,0,0,0,1,0.6798
6,1,1,0,0,0.54606
6,0,0,0,1,0.54673
6,0,1,0,1,0.93294
6,0,0,1,1,0.77303
6,0,0,1,0,0.91962
6,0,0,1,1,1.3727
6,0,0,1,1,0.98625
6,0,1,0,0,0.50652
6,0,0,1,1,0.49318
6,1,0,0,1,0.68028
6,0,0,1,1,0.59961
6,1,1,0,0,0.83966
6,0,0,1,1,0.62646
6,0,0,1,1,1.1727
6,1,0,0,0,0.77337
6,1,1,0,1,0.69301
6,0,0,1,1,0.58613
6,0,0,1,0,0.66695
6,0,0,0,0,0.7064
6,0,0,1,1,0.66642
6,0,0,1,0,0.86666
6,0,0,0,1,1.0528
6,1,1,0,0,0.85299
6,0,1,0,0,0.54649
6,1,1,0,0,0.73306
6,0,0,1,1,0.57348
6,0,0,0,0,0.50664
6,0,0,1,1,2.0522
6,0,0,1,1,0.69396
6,0,1,0,1,0.73312
6,0,0,0,0,1.1067
6,0,0,1,1,0.41323
6,0,1,0,1,0.91942
6,0,0,1,1,0.50651
6,0,0,1,1,0.37325
6,0,0,0,0,0.69307
6,0,0,0,1,0.73295
6,0,0,1,0,0.84003
6,1,1,0,1,0.63978
6,0,1,0,1,0.56022
6,1,1,0,0,0.75971
6,1,0,0,0,0.59953
6,0,1,0,0,1.3994
6,1,1,0,1,0.53297
6,1,1,0,1,0.95967
6,0,0,1,1,0.62645
6,1,1,0,1,0.81308
6,0,0,1,0,1.1195
6,0,0,1,1,1.5192
6,0,0,1,1,0.51984
6,1,1,0,1,0.45354
6,0,0,0,1,0.58647
6,0,0,0,0,0.74638
6,1,0,0,1,0.69307
6,0,0,0,1,0.63977
6,0,0,1,1,0.47986
6,0,1,0,1,0.86631
6,0,1,0,1,0.50648
6,0,0,0,0,2.7053
6,0,0,1,1,0.73317
6,1,0,0,0,0.61335
6,0,0,1,1,2.3724
6,0,1,0,1,0.78636
6,0,1,0,0,1.1595
6,1,0,0,1,0.73271
6,1,0,0,0,0.5998
6,0,1,0,1,0.49318
6,0,1,0,1,1.0129
6,0,0,1,1,0.58647
6,0,0,1,1,0.6531
6,0,0,0,1,0.57314
6,0,0,1,1,0.47985
6,0,0,1,1,0.67975
6,0,0,1,1,0.67975
6,0,1,0,1,0.53405
6,0,0,1,1,0.45337
6,0,0,1,1,0.77491
6,0,0,1,1,0.50661
6,0,1,0,1,0.55982
6,1,1,0,1,0.53316
6,0,0,1,0,1.226
6,1,0,0,0,0.70639
6,0,0,0,0,0.67999
6,0,0,1,0,0.95967
6,0,0,1,1,0.62645
6,0,0,1,0,0.94627
6,1,0,0,1,0.54631
6,1,0,0,1,0.83959
6,1,1,0,0,0.81301
6,0,0,1,0,0.69308
6,0,0,1,1,0.6531
6,0,0,0,1,0.65314
6,1,1,0,0,0.8799
6,0,0,1,1,0.69308
6,0,0,1,1,1.2128
6,0,0,1,0,1.1328
6,1,1,0,1,0.5072
6,1,0,0,0,0.57296
6,0,0,1,1,0.58647
6,1,0,0,1,0.63977
6,0,0,1,1,1.7592
6,0,0,1,1,0.58655
6,1,1,0,0,1.7723
6,1,0,0,1,0.63957
6,1,1,0,1,1.7592
6,0,0,1,1,0.63976
6,1,0,0,0,0.97292
6,0,0,0,1,0.67974
6,1,1,0,0,0.83943
6,1,0,0,0,0.77339
6,0,0,1,0,0.53356
6,0,1,0,1,0.7597
6,1,0,0,1,0.7206
6,0,0,0,1,1.3061
6,0,0,0,1,0.87963
